,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID,Severity
3387,25.2511415525114,17,0,76.8003646308113,0.202157230436351,80.78,4,29033.7904189909,0,0.0528517114582186,12187,Significant_Damage_And_Serious_Injuries
6894,35.5251141552511,14,2,64.9954421148587,0.502193292463036,78.97,1,30513.4373016453,2,1.1292636605,11655,Significant_Damage_And_Serious_Injuries
6821,42.0547945205479,16,1,64.4940747493163,0.246513523260007,78.43,2,27255.6195552223,1,0.367828469510984,12364,Minor_Damage_And_Injuries
3025,36.027397260274,14,3,48.9061075660894,0.662308690948431,79.14,6,38304.3259164758,2,0.0101532118856562,3352,Significant_Damage_And_Serious_Injuries
5622,75.296803652968,6,9,66.4995442114859,0.338471691309052,78.37,2,22913.2170491522,0,0.3116315447563,3251,Minor_Damage_And_Injuries
7180,58.2191780821918,8,7,80.7657247037375,0.413120086548864,81.73,3,30641.6477227636,3,0.152703287141862,1924,Significant_Damage_And_Serious_Injuries
7595,31.3698630136986,15,2,65.1321786690975,0.438724125495853,78.67,4,26433.2861366269,3,0.0480000313191448,2052,Significant_Damage_And_Serious_Injuries
7761,52.5570776255708,13,4,58.0218778486782,0.287263613415074,81.92,5,44502.4966181395,1,0.0306133067658192,4619,Minor_Damage_And_Injuries
3735,61.4155251141552,10,1,57.2470373746582,0.421053732419762,80.47,2,47324.952775233,2,0.640473588799548,3782,Minor_Damage_And_Injuries
2552,24.8858447488584,14,22,47.0829535095716,0.448460872701046,76.95,7,45290.8914732731,2,0.0040094168155501,10250,Significant_Damage_And_Fatalities
7516,20.8219178082192,15,2,44.7584320875114,0.727941579516768,77.64,3,14274.0590139556,1,0.074467276235794,8849,Significant_Damage_And_Fatalities
4211,57.8995433789954,11,1,74.8860528714676,0.334504868373603,88.47,1,24312.5763266109,0,0.905184703862421,1029,Minor_Damage_And_Injuries
8138,15.4337899543379,17,2,63.9015496809481,0.401580238009376,79.94,1,28677.9558577841,3,1.05500303749009,9024,Highly_Fatal_And_Damaging
9573,50.7762557077626,7,6,85.4147675478578,0.484522899386945,79.79,3,31974.0624100752,3,0.158556470241347,4250,Highly_Fatal_And_Damaging
1788,40.7762557077626,13,6,79.0337283500456,0.205402812838081,78.38,5,42630.0016766009,2,0.0281059369478195,3034,Significant_Damage_And_Serious_Injuries
3900,33.972602739726,15,2,68.3226982680037,0.134,82.97,3,26859.1915363265,4,0.134611369951369,3310,Significant_Damage_And_Serious_Injuries
8329,31.9634703196347,19,10,76.5268915223336,0.317555715831229,81.29,5,39152.7700279413,2,0.0257192489346566,5738,Minor_Damage_And_Injuries
8677,30.7762557077626,12,2,76.4813126709207,0.264905156869816,79.8,7,35683.7717435303,2,0.0032646245817578,3087,Highly_Fatal_And_Damaging
6910,45.296803652968,15,1,71.0574293527803,0.28149368914533,78.02,2,20020.2701860792,1,0.266623438582304,3115,Minor_Damage_And_Injuries
9431,45.0684931506849,15,3,68.6417502278943,0.374533717994951,81.43,2,43094.6610782697,1,0.582155821255315,856,Minor_Damage_And_Injuries
1414,33.7899543378995,15,2,61.2123974475843,0.318276956364948,80.27,4,33538.2092577659,4,0.061124830982299,3507,Significant_Damage_And_Serious_Injuries
2989,42.1917808219178,16,7,72.7894257064722,0.317195095564371,77.17,7,29454.4715561768,2,0.0025965984876385,11279,Minor_Damage_And_Injuries
4286,22.9680365296804,15,0,66.5451230628988,0.306737107825459,78.36,4,30605.4321457317,2,0.0560106003796652,10475,Highly_Fatal_And_Damaging
7252,29.3607305936073,13,5,75.3418413855971,0.271035701406419,85.13,4,27603.7846761579,2,0.0507105431114939,4212,Highly_Fatal_And_Damaging
6164,43.2876712328767,9,24,83.7739288969918,0.433675441759827,86.36,7,25796.9485308804,2,0.0024140516354806,750,Highly_Fatal_And_Damaging
5436,60.5479452054795,11,25,69.8723792160438,0.335586729174179,77.05,2,36247.5362907565,3,0.490533993778691,1392,Minor_Damage_And_Injuries
6282,38.310502283105,13,54,87.4658158614403,0.257692751532636,78.33,7,40762.8132780568,0,0.0035994803487155,8508,Significant_Damage_And_Serious_Injuries
5115,36.7579908675799,10,4,56.1531449407475,0.453509556437072,76.48,4,37570.1218919881,3,0.0686361610266386,2975,Significant_Damage_And_Fatalities
6232,56.5753424657534,12,1,74.567000911577,0.344241615578795,80.53,2,35354.6491535324,4,0.47876329269109,4421,Minor_Damage_And_Injuries
4728,44.4292237442922,15,3,48.2224247948952,0.660144969347277,78.52,2,22332.0856885042,2,0.306829680399169,10148,Highly_Fatal_And_Damaging
2828,38.8584474885845,10,7,54.3299908842297,0.261659574468085,77.13,4,18614.2680854717,2,0.0344048446195062,7283,Significant_Damage_And_Fatalities
8369,39.1324200913242,13,3,69.0063810391978,0.203960331770645,81.39,3,33523.7023387974,2,0.167563588643247,4069,Significant_Damage_And_Serious_Injuries
5629,62.1461187214612,10,15,84.2752962625342,0.346405337179949,83.19,2,25814.2775225024,1,0.348598243853363,4820,Minor_Damage_And_Injuries
1817,67.6712328767123,11,3,59.024612579763,0.360108907320591,82.81,4,35634.8941329161,2,0.065604908734878,4680,Significant_Damage_And_Fatalities
2746,68.2648401826484,8,8,40.5195989061076,0.63742589253516,76.59,2,42041.4474613388,2,0.571545575989688,6406,Highly_Fatal_And_Damaging
3843,36.2557077625571,11,5,48.2224247948952,0.680339704291381,79.74,1,29433.3007197522,1,1.0902659809403,3675,Significant_Damage_And_Fatalities
9578,45.2054794520548,11,28,55.6061987237922,0.72758095924991,77.08,6,40193.9641196735,2,0.010121604078669,10140,Minor_Damage_And_Injuries
7785,28.2191780821918,13,0,64.9954421148587,0.422856833754057,77.32,7,49951.1427599292,3,0.004602863448925,6387,Highly_Fatal_And_Damaging
240,62.5570776255708,10,4,54.2844120328168,0.456394518571944,78.96,2,17506.1009664625,4,0.249915956802835,2332,Highly_Fatal_And_Damaging
9112,36.62100456621,10,11,73.6098450319052,0.386073566534439,81.44,4,47147.8297247954,2,0.0865139983925863,5999,Highly_Fatal_And_Damaging
6952,46.2100456621004,15,15,83.8195077484048,0.263823296069239,78.92,2,25487.6050171112,3,0.347029390462293,9238,Minor_Damage_And_Injuries
4923,64.9315068493151,9,0,78.0765724703738,0.207205914172377,82.69,5,30882.7263765865,2,0.0199959371191929,7957,Minor_Damage_And_Injuries
9818,49.2237442922374,10,1,68.5050136736554,0.359748287053732,77.02,3,31688.288371221,1,0.157836605440154,8036,Significant_Damage_And_Serious_Injuries
1043,60.365296803653,14,11,76.9826800364631,0.3785005409304,77.62,7,40757.0937838523,2,0.0035397863540265,1314,Significant_Damage_And_Fatalities
1536,35.9817351598173,11,1,74.2935278030994,0.368763793725207,84.4,4,831.69555342133,3,0.0202641811876667,11010,Highly_Fatal_And_Damaging
4317,34.4292237442922,15,1,68.3226982680037,0.258774612333213,76.93,3,29763.1841640457,2,0.147969484951643,3279,Significant_Damage_And_Serious_Injuries
6387,47.0319634703196,14,31,78.4867821330902,0.396170934006491,78.47,2,39506.6914240772,0,0.532383164557223,9579,Minor_Damage_And_Injuries
8788,52.5114155251141,13,15,58.0218778486782,0.511208799134511,83.6,5,43319.3836375384,1,0.0302813990715271,1381,Minor_Damage_And_Injuries
7015,62.5114155251141,13,29,78.0309936189608,0.271035701406419,80.09,3,45294.8304706165,2,0.222453976681263,272,Significant_Damage_And_Fatalities
4221,15.8904109589041,17,0,51.9143117593437,0.49353840605842,79.81,1,13860.5783162698,2,0.518572471316774,8400,Significant_Damage_And_Fatalities
681,13.6529680365297,18,1,73.792160437557,0.217303281644428,77.58,6,28461.5695826522,2,0.0074532797569949,8296,Highly_Fatal_And_Damaging
6674,42.648401826484,8,0,69.8723792160438,0.355060223584565,77.02,4,28529.8656412909,4,0.0519373150685612,847,Highly_Fatal_And_Damaging
2457,33.6073059360731,18,1,55.0136736554239,0.384631085467003,83.57,1,27379.9200368358,2,0.997980574484882,3919,Highly_Fatal_And_Damaging
1399,74.2009132420091,10,3,66.9097538742024,0.427905517490083,78.9,7,36281.1594419216,2,0.0030807226467931,3915,Significant_Damage_And_Fatalities
8463,52.3744292237443,16,6,46.2625341841386,0.568186801298233,82.27,6,48338.7786128591,4,0.0117567892943136,7224,Highly_Fatal_And_Damaging
4159,28.7214611872146,20,5,56.563354603464,0.351093400649116,88.39,4,18640.0725275241,2,0.0338942196143558,4412,Highly_Fatal_And_Damaging
218,20.2283105022831,15,4,55.6973564266181,0.311425171294627,79.31,4,36228.3812559605,3,0.0660557335830439,11966,Significant_Damage_And_Fatalities
8707,57.0776255707762,8,12,61.2123974475843,0.341356653443924,77.03,6,33284.9308408919,2,0.0085101685179203,351,Significant_Damage_And_Serious_Injuries
1094,64.5662100456621,9,18,58.7511394712853,0.377418680129823,78.75,5,52418.715099566,3,0.0340042459384705,11714,Minor_Damage_And_Injuries
3507,55.662100456621,12,4,51.5496809480401,0.380303642264695,80.13,7,28392.9148036082,3,0.0028844082789833,4075,Highly_Fatal_And_Damaging
5796,64.0182648401826,13,5,75.8432087511395,0.28149368914533,78.35,7,26291.7035321627,2,0.0025001614479847,5734,Significant_Damage_And_Fatalities
1626,16.1187214611872,20,19,74.2023701002735,0.206484673638658,76.8,3,30476.691698662,3,0.15193198627823,3986,Significant_Damage_And_Serious_Injuries
2837,72.4657534246575,10,10,60.5742935278031,0.474064911648034,78.31,7,29171.2113721281,2,0.0028252370061434,5727,Significant_Damage_And_Fatalities
4067,46.4840182648402,11,13,45.8523245214221,0.355781464118283,78.68,3,24518.0124669493,4,0.121332213492387,7031,Minor_Damage_And_Injuries
5463,22.9680365296804,15,1,62.9443938012762,0.57648106743599,79.8,1,33313.7192567944,2,1.22297120835898,812,Highly_Fatal_And_Damaging
6537,82.5114155251141,7,11,82.1786690975388,0.28509989181392,78.47,7,42961.728774049,1,0.0038047881740863,8469,Significant_Damage_And_Fatalities
2116,93.7899543378995,4,2,63.9015496809481,0.24543166245943,79.72,7,47715.8314627323,4,0.0043585994435759,11475,Significant_Damage_And_Fatalities
6031,47.0319634703196,14,13,76.9826800364631,0.315752614496934,79.99,2,44315.605350123,2,0.601349976963937,3576,Minor_Damage_And_Injuries
6726,32.8767123287671,15,5,79.2616226071103,0.224876307248467,79.2,3,30586.407239901,2,0.151672484406703,1617,Significant_Damage_And_Serious_Injuries
9643,19.1780821917808,21,9,57.0191431175934,0.695485755499459,82.96,4,36354.4884269448,1,0.0660394623674445,3764,Highly_Fatal_And_Damaging
4504,38.4474885844749,17,18,56.6545123062899,0.404104579877389,77.01,2,46974.390404833,1,0.637457086688145,1722,Minor_Damage_And_Injuries
2569,30.1369863013699,12,0,51.1850501367366,0.59415146051208,77.71,4,38800.9673142313,3,0.0704870568565678,2104,Significant_Damage_And_Fatalities
3474,58.7671232876712,14,6,69.4165907019143,0.2923122971511,77.89,7,27295.816524348,2,0.0021242575860258,2247,Significant_Damage_And_Fatalities
828,59.2694063926941,14,1,65.1321786690975,0.368403173458348,77.32,7,47673.7542926758,2,0.0049496849695316,964,Significant_Damage_And_Fatalities
5055,58.1278538812785,8,1,75.38742023701,0.245792282726289,81.04,3,26266.3679590952,3,0.131340504997494,2803,Significant_Damage_And_Serious_Injuries
120,58.2648401826484,11,7,68.915223336372,0.284739271547061,81.92,3,38968.236520878,3,0.196274796736334,9005,Minor_Damage_And_Injuries
2962,33.2876712328767,15,0,80.355515041021,0.196387306166606,80.54,3,34791.7595740731,2,0.172539381894356,4701,Significant_Damage_And_Serious_Injuries
6985,81.4611872146119,8,0,68.7329079307201,0.199632888568337,81.62,7,21703.2159005865,3,0.0017017280266771,9650,Significant_Damage_And_Fatalities
6900,22.9680365296804,15,8,67.7757520510483,0.375254958528669,82.34,1,38266.75565052,2,1.4126370085277,5816,Highly_Fatal_And_Damaging
2455,40.365296803653,10,7,69.1886964448496,0.24543166245943,79.37,4,48088.2017203851,1,0.0883594086111667,2560,Highly_Fatal_And_Damaging
6460,48.6301369863014,17,1,63.6736554238833,0.379221781464118,81.27,7,45031.0840390284,2,0.0039777870168328,9971,Significant_Damage_And_Fatalities
4754,7.99086757990868,19,0,67.7301731996354,0.203960331770645,76.28,1,35067.7050829379,4,1.29301476392542,5282,Highly_Fatal_And_Damaging
7242,28.7671232876712,13,12,63.7648131267092,0.383188604399567,78.7,4,37949.724386184,3,0.0698193987426945,8962,Highly_Fatal_And_Damaging
6962,76.3926940639269,10,1,55.9252506836828,0.456394518571944,85.02,7,50713.1701646172,2,0.0044929035955593,6010,Significant_Damage_And_Serious_Injuries
3409,63.1963470319635,13,3,58.7511394712853,0.388237288135593,76.26,7,27034.8776966234,2,0.0024837755547159,6701,Significant_Damage_And_Fatalities
1068,19.6803652968037,15,44,44.7128532360985,0.771576631806707,80.9,1,38538.5523033851,1,1.41153842752558,10317,Significant_Damage_And_Fatalities
4725,1.14155251141552,21,14,66.9097538742024,0.352175261449693,82.93,7,49433.3029790945,2,0.004934218620801,2487,Highly_Fatal_And_Damaging
6768,58.4018264840183,11,3,71.1030082041933,0.467573746844573,78.12,5,36617.7244387796,3,0.0253444907773519,4308,Minor_Damage_And_Injuries
9077,68.1278538812785,8,11,49.1340018231541,0.422496213487198,87.43,2,17182.4727749403,2,0.232539481970194,10654,Highly_Fatal_And_Damaging
4972,38.1278538812785,10,1,66.4539653600729,0.460721961774252,77.87,1,33745.4930288049,1,1.23976926623189,828,Highly_Fatal_And_Damaging
392,29.3607305936073,16,15,61.5314494074749,0.533927875946628,79.39,3,39380.2913549638,2,0.195534413037663,3813,Significant_Damage_And_Serious_Injuries
4362,34.7945205479452,14,0,72.5615314494075,0.312146411828345,78.03,3,28770.8750092367,1,0.143241752108814,7017,Significant_Damage_And_Serious_Injuries
8650,18.7214611872146,19,11,70.9206927985415,0.382467363865849,78.42,6,41232.8372944868,2,0.0104388918436821,8364,Significant_Damage_And_Serious_Injuries
957,52.6027397260274,13,7,51.4129443938013,0.462885683375405,75.97,7,37072.399785034,2,0.003439050879663,3393,Highly_Fatal_And_Damaging
4739,40.6392694063927,13,1,79.0337283500456,0.372730616660656,75.95,3,29428.5998046567,4,0.146630034655966,2965,Significant_Damage_And_Serious_Injuries
3308,80.3196347031963,8,20,53.0082041932544,0.481998557518932,78.33,7,39867.4739975014,3,0.0036652151004875,10449,Significant_Damage_And_Serious_Injuries
5332,42.8767123287671,15,9,57.4749316317229,0.309622069960331,80.14,6,22841.7634088089,1,0.0052241104458536,10916,Minor_Damage_And_Injuries
5948,24.8858447488584,14,19,59.4804010938925,0.40374395961053,78.7,1,38266.75565052,0,1.4126370085277,10170,Highly_Fatal_And_Damaging
2322,32.648401826484,15,1,35.6882406563355,0.611100613054453,82.2,7,13528.4162077142,2,0.0005027740120415,2225,Minor_Damage_And_Injuries
3492,60.1826484018265,7,28,38.1494986326345,0.759315542733501,86.52,2,24285.8919300678,3,0.325277767406605,5106,Minor_Damage_And_Injuries
6302,12.9223744292237,17,5,71.3764813126709,0.35686332491886,82.66,4,34711.1482249364,3,0.0630931292208833,2701,Highly_Fatal_And_Damaging
6388,44.7945205479452,8,8,62.2607110300821,0.330898665705012,78.47,4,22288.6163690367,3,0.0408942878895581,4872,Highly_Fatal_And_Damaging
6604,44.1552511415525,12,7,70.0091157702826,0.421414352686621,81.15,4,24783.1501492149,3,0.0453050042984426,4031,Significant_Damage_And_Serious_Injuries
4762,49.2237442922374,14,6,67.1376481312671,0.417086909484313,80.91,2,35676.3730916699,2,0.481719619088506,6155,Minor_Damage_And_Injuries
5146,27.3059360730594,13,9,79.2160437556974,0.283657410746484,76.89,4,31758.9281763219,3,0.0566664273024785,531,Highly_Fatal_And_Damaging
8974,40.365296803653,10,1,62.2607110300821,0.267790119004688,79.85,4,36375.38646361,1,0.0664714737763402,2174,Highly_Fatal_And_Damaging
7348,53.1963470319635,16,7,36.7365542388332,0.662308690948431,84.51,4,44475.6870097684,1,0.082036560492673,2946,Significant_Damage_And_Serious_Injuries
9481,50.7305936073059,13,8,72.971741112124,0.352535881716553,78.2,2,25723.8293580535,2,0.35017958188076,3612,Minor_Damage_And_Injuries
2710,27.4885844748858,20,17,72.6526891522334,0.19494482509917,77.13,7,30271.1947677453,3,0.0026276268449775,11,Minor_Damage_And_Injuries
2107,24.1552511415525,18,3,72.0601640838651,0.319358817165525,77.36,2,46240.755011011,0,0.620903116405641,3917,Significant_Damage_And_Serious_Injuries
5746,72.4657534246575,10,8,66.3172288058341,0.32116191849982,79.96,7,12090.3041953085,3,0.0014189109008129,1007,Significant_Damage_And_Fatalities
5434,11.8264840182648,18,7,47.7666362807658,0.484883519653804,79.36,4,32187.5437770809,3,0.0592496949826449,4762,Significant_Damage_And_Fatalities
9181,19.2237442922374,16,7,73.2452142206017,0.306015867291742,84.53,3,29660.9634883589,2,0.147692401293215,7390,Highly_Fatal_And_Damaging
7407,40.4566210045662,16,8,62.7164995442115,0.375254958528669,80.25,2,35666.043399659,1,0.483125215393737,5201,Minor_Damage_And_Injuries
5898,48.4931506849315,14,4,67.9124886052872,0.352535881716553,81.82,2,16099.4774068421,2,0.219247711929046,458,Minor_Damage_And_Injuries
3082,51.3698630136986,17,5,55.9708295350957,0.462525063108547,77.4,7,31087.6739161044,2,0.0026708705218668,2358,Significant_Damage_And_Serious_Injuries
289,22.8310502283105,18,6,66.2716499544212,0.366239451857194,79.53,3,19201.5021304644,2,0.0955874383678995,7679,Significant_Damage_And_Serious_Injuries
4022,62.7853881278539,6,4,80.0820419325433,0.502914532996754,79.28,3,33346.7855725603,3,0.166023869314956,5413,Significant_Damage_And_Serious_Injuries
9706,45.9817351598173,15,2,62.4886052871468,0.28870609448251,78.95,2,21693.8235763697,1,0.300683552375606,4384,Minor_Damage_And_Injuries
9780,78.2191780821918,8,3,61.485870556062,0.344962856112513,77.09,2,28929.7446693501,2,0.391140729739186,9772,Significant_Damage_And_Fatalities
2799,45.7077625570776,11,9,59.5715587967183,0.473704291381176,81.06,3,32509.9312590937,1,0.162233572925457,4500,Significant_Damage_And_Serious_Injuries
5116,76.8493150684932,9,0,73.7010027347311,0.201435989902632,79.85,7,22336.4072040184,2,0.0020724634618585,2468,Significant_Damage_And_Fatalities
8149,48.7214611872146,10,1,61.2123974475843,0.368042553191489,77.3,3,22475.1258704004,2,0.112244853314345,192,Significant_Damage_And_Serious_Injuries
7041,25.2511415525114,18,17,52.9626253418414,0.509045077533357,80.67,6,47124.2411106397,2,0.0114943524785138,955,Minor_Damage_And_Injuries
2331,61.324200913242,10,1,65.3600729261623,0.54763144608727,82.19,2,32702.1479935482,2,0.444536318527391,9621,Minor_Damage_And_Injuries
9783,51.9178082191781,13,7,82.1786690975388,0.262020194734944,80.03,3,40745.7685865635,2,0.20122391367316,4795,Minor_Damage_And_Injuries
8647,22.7397260273973,15,8,76.7092069279854,0.412759466282005,81.15,4,49077.6388789282,3,0.0902752849258249,9590,Highly_Fatal_And_Damaging
4604,45.8904109589041,11,1,55.6517775752051,0.578644789037144,83.72,6,8645.35570372917,3,0.0027925418240612,4265,Minor_Damage_And_Injuries
7520,30.7305936073059,19,2,48.6782133090247,0.691158312297151,76.64,2,26816.7519798023,0,0.362925272467254,9472,Highly_Fatal_And_Damaging
